OrderID,CustomerID,Product,Category,Quantity,Price,OrderDate,Region,Total Amount,Order_Year,Order_Month
O100362,C1535,Watch,Fashion,1,702.72,1,North,702.72,2025,1
O100363,C1606,Bag,Fashion,2,243.79,3,north,487.58,2025,3
O100364,C1439,Bag,Fashion,3,896.78,1,east,2690.34,2025,1
O100365,C5610,Phone,Electronics,3,966.26,4,EAST,2898.7799999999997,2025,4
O100366,C1697,Book,Stationery,2,812.33,3,SOUTH,1624.66,2025,3
O100367,C1970,Shoes,Fashion,2,33.08,10,North,66.16,2024,10
O100368,C4409,Watch,Fashion,3,421.79,11,West,1265.3700000000001,2024,11
O100369,C2848,Bag,Fashion,3,615.22,4,EAST,1845.66,2025,4
O100370,C4116,Shoes,Fashion,4,520.87,7,east,2083.48,2025,7
O100371,C4626,Headphones,Electronics,4,867.06,3,north,3468.24,2025,3
O100372,C5821,Book,Stationery,2,967.96,1,north,1935.92,2025,1
O100373,C3501,Bag,Fashion,4,106.63,7,north,426.52,2025,7
O100374,C1493,Watch,Fashion,1,39.95,4,West,39.95,2025,4
O100375,C1812,Headphones,Electronics,4,708.02,8,north,2832.08,2025,8
O100376,C2702,Book,Stationery,4,452.26,3,east,1809.04,2025,3
O100377,C3167,Shoes,Fashion,1,924.18,12,North,924.18,2024,12
O100378,C2286,Laptop,Electronics,2,245.07,3,SOUTH,490.14,2025,3
O100379,C5521,Laptop,Electronics,1,57.59,2,SOUTH,57.59,2025,2
O100380,C1021,Bag,Fashion,4,837.81,8,east,3351.24,2025,8
O100381,C5864,Bag,Fashion,2,960.42,1,EAST,1920.84,2025,1
O100382,C1267,Bag,Fashion,4,180.38,7,EAST,721.52,2025,7
O100383,C3316,Phone,Electronics,1,885.53,3,EAST,885.53,2025,3
O100384,C4719,Watch,Fashion,1,652.32,9,SOUTH,652.32,2025,9
O100385,C2912,Book,Stationery,4,751.7,3,east,3006.8,2025,3
O100386,C5831,Shoes,Fashion,3,494.6,1,east,1483.8000000000002,2025,1
O100387,C2620,Bag,Fashion,3,539.21,7,EAST,1617.63,2025,7
O100388,C5461,Bag,Fashion,1,637.56,12,EAST,637.56,2024,12
O100389,C2220,Phone,Electronics,1,166.14,7,North,166.14,2025,7
O100390,C2165,Laptop,Electronics,3,301.76,11,EAST,905.28,2024,11
O100391,C2359,Laptop,Electronics,3,872.84,8,EAST,2618.52,2025,8
O100392,C5874,Watch,Fashion,4,355.38,6,north,1421.52,2025,6
O100393,C5662,Book,Stationery,4,192.11,9,north,768.44,2025,9
O100394,C4597,Laptop,Electronics,3,67.31,3,east,201.93,2025,3
O100395,C3491,Book,Stationery,4,807.45,5,EAST,3229.8,2025,5
O100396,C3230,Watch,Fashion,4,134.41,6,SOUTH,537.64,2025,6
O100397,C5045,Headphones,Electronics,2,81.12,9,SOUTH,162.24,2025,9
O100398,C5899,Watch,Fashion,4,545.89,1,West,2183.56,2025,1
O100399,C4539,Watch,Fashion,1,19.26,11,north,19.26,2024,11
O100400,C5945,Shoes,Fashion,4,546.81,5,north,2187.24,2025,5
O100401,C1748,Phone,Electronics,4,190.08,11,EAST,760.32,2024,11
O100402,C5712,Watch,Fashion,3,904.56,5,SOUTH,2713.68,2025,5
O100403,C1169,Headphones,Electronics,1,541.89,12,north,541.89,2024,12
O100404,C3207,Shoes,Fashion,4,798.96,1,North,3195.84,2025,1
O100405,C2435,Bag,Fashion,4,906.64,10,east,3626.56,2024,10
O100406,C4622,Laptop,Electronics,2,419.12,9,West,838.24,2025,9
O100407,C2486,Bag,Fashion,4,322.36,9,east,1289.44,2025,9
O100408,C4570,Bag,Fashion,4,882.59,4,EAST,3530.36,2025,4
O100409,C5028,Watch,Fashion,2,349.98,1,SOUTH,699.96,2025,1
O100410,C4850,Headphones,Electronics,3,862.46,4,north,2587.38,2025,4
O100411,C3730,Watch,Fashion,4,334.67,2,SOUTH,1338.68,2025,2
O100412,C1856,Bag,Fashion,2,404.33,4,east,808.66,2025,4
O100413,C3701,Shoes,Fashion,1,235.49,7,east,235.49,2025,7
O100414,C5058,Bag,Fashion,3,435.84,2,north,1307.52,2025,2
O100415,C4280,Watch,Fashion,1,710.11,3,east,710.11,2025,3
O100416,C5506,Headphones,Electronics,1,299.97,12,EAST,299.97,2024,12
O100417,C1721,Bag,Fashion,2,525.27,2,EAST,1050.54,2025,2
O100418,C3648,Laptop,Electronics,4,33.58,12,north,134.32,2024,12
O100419,C4311,Shoes,Fashion,2,630.34,8,SOUTH,1260.68,2025,8
O100420,C1009,Headphones,Electronics,2,553.22,7,north,1106.44,2025,7
O100421,C5444,Shoes,Fashion,2,524.64,7,north,1049.28,2025,7
O100422,C1444,Shoes,Fashion,2,341.9,3,EAST,683.8,2025,3
O100423,C3963,Book,Stationery,3,80.65,11,North,241.95000000000002,2024,11
O100424,C5083,Headphones,Electronics,4,175.5,8,EAST,702.0,2025,8
O100425,C1422,Phone,Electronics,1,664.46,8,east,664.46,2025,8
O100426,C5499,Phone,Electronics,1,706.37,6,EAST,706.37,2025,6
O100427,C3359,Shoes,Fashion,4,384.32,6,EAST,1537.28,2025,6
O100428,C4970,Watch,Fashion,1,586.08,3,EAST,586.08,2025,3
O100429,C5987,Bag,Fashion,4,911.78,7,north,3647.12,2025,7
O100430,C2297,Bag,Fashion,1,319.52,10,north,319.52,2024,10
O100431,C1112,Book,Stationery,2,952.52,11,North,1905.04,2024,11
O100432,C1763,Watch,Fashion,1,276.15,11,EAST,276.15,2024,11
O100433,C1929,Watch,Fashion,4,591.39,4,east,2365.56,2025,4
O100434,C1962,Shoes,Fashion,4,716.18,4,West,2864.72,2025,4
O100435,C2261,Watch,Fashion,4,528.34,11,north,2113.36,2024,11
O100436,C3390,Laptop,Electronics,4,313.61,8,north,1254.44,2025,8
O100437,C3239,Watch,Fashion,4,539.17,12,east,2156.68,2024,12
O100438,C4952,Headphones,Electronics,3,891.11,3,West,2673.33,2025,3
O100439,C2996,Book,Stationery,3,993.57,4,north,2980.71,2025,4
O100440,C2184,Headphones,Electronics,1,841.5,6,EAST,841.5,2025,6
O100441,C5910,Bag,Fashion,4,990.2,12,east,3960.8,2024,12
O100442,C2118,Watch,Fashion,1,451.76,12,EAST,451.76,2024,12
O100443,C3263,Headphones,Electronics,4,40.82,1,West,163.28,2025,1
O100444,C4399,Laptop,Electronics,4,158.34,4,EAST,633.36,2025,4
O100445,C5159,Laptop,Electronics,3,246.33,12,EAST,738.99,2024,12
O100446,C1021,Bag,Fashion,3,671.5,9,EAST,2014.5,2025,9
O100447,C3445,Shoes,Fashion,2,840.54,9,north,1681.08,2025,9
O100448,C5750,Watch,Fashion,3,171.72,3,West,515.16,2025,3
O100449,C5011,Shoes,Fashion,2,618.81,7,east,1237.62,2025,7
O100450,C4658,Shoes,Fashion,2,557.71,4,east,1115.42,2025,4
O100451,C3827,Watch,Fashion,2,905.12,4,SOUTH,1810.24,2025,4
O100452,C5451,Bag,Fashion,2,95.71,1,EAST,191.42,2025,1
O100453,C3636,Phone,Electronics,2,734.92,3,north,1469.84,2025,3
O100454,C2956,Phone,Electronics,1,865.55,3,West,865.55,2025,3
O100455,C2913,Book,Stationery,3,213.56,6,north,640.6800000000001,2025,6
O100456,C4365,Phone,Electronics,2,163.55,11,SOUTH,327.1,2024,11
O100457,C4874,Watch,Fashion,4,21.69,6,east,86.76,2025,6
O100458,C4123,Shoes,Fashion,3,868.12,1,north,2604.36,2025,1
O100459,C2246,Headphones,Electronics,3,944.92,7,SOUTH,2834.7599999999998,2025,7
O100460,C1303,Headphones,Electronics,2,525.34,6,West,1050.68,2025,6
O100461,C5834,Phone,Electronics,1,980.26,6,West,980.26,2025,6
O100462,C1822,Bag,Fashion,2,131.14,7,north,262.28,2025,7
O100463,C4606,Shoes,Fashion,1,445.3,8,EAST,445.3,2025,8
O100464,C4743,Watch,Fashion,4,873.34,10,north,3493.36,2024,10
O100465,,Phone,Electronics,3,483.13,9,SOUTH,1449.3899999999999,2025,9
O100466,C2264,Bag,Fashion,4,392.25,4,north,1569.0,2025,4
O100467,C3171,Shoes,Fashion,1,430.34,5,North,430.34,2025,5
O100468,C4256,Shoes,Fashion,1,543.87,3,EAST,543.87,2025,3
O100469,C3691,Book,Stationery,4,665.09,2,West,2660.36,2025,2
O100470,C5371,Headphones,Electronics,1,341.23,9,east,341.23,2025,9
O100471,C3594,Watch,Fashion,4,473.84,10,North,1895.36,2024,10
O100472,C4997,Laptop,Electronics,3,531.54,11,east,1594.62,2024,11
O100473,C1294,Headphones,Electronics,4,740.09,7,east,2960.36,2025,7
O100474,C2923,Laptop,Electronics,3,981.65,12,EAST,2944.95,2024,12
O100475,C3354,Watch,Fashion,4,723.76,7,east,2895.04,2025,7
O100476,C1740,Watch,Fashion,1,153.8,11,West,153.8,2024,11
O100477,C1806,Shoes,Fashion,4,508.29,7,North,2033.16,2025,7
O100478,C1823,Headphones,Electronics,1,913.2,11,east,913.2,2024,11
O100479,C3453,Laptop,Electronics,4,451.59,7,east,1806.36,2025,7
O100480,C1376,Book,Stationery,4,230.36,12,SOUTH,921.44,2024,12
O100481,C1459,Laptop,Electronics,2,272.29,9,EAST,544.58,2025,9
O100482,C4070,Book,Stationery,1,970.1,2,West,970.1,2025,2
O100483,C3000,Laptop,Electronics,2,956.81,9,east,1913.62,2025,9
O100484,C5636,Headphones,Electronics,1,12.22,11,EAST,12.22,2024,11
O100485,C2475,Book,Stationery,2,186.09,5,east,372.18,2025,5
O100486,C1646,Laptop,Electronics,3,539.26,6,east,1617.78,2025,6
O100487,C4133,Headphones,Electronics,4,824.76,4,EAST,3299.04,2025,4
O100488,C2972,Shoes,Fashion,1,269.63,2,north,269.63,2025,2
O100489,C5777,Book,Stationery,1,635.13,11,north,635.13,2024,11
O100490,C4777,Laptop,Electronics,4,814.2,10,east,3256.8,2024,10
O100491,C4764,Shoes,Fashion,1,755.62,2,SOUTH,755.62,2025,2
O100492,C1076,Phone,Electronics,1,978.74,7,North,978.74,2025,7
O100493,C4811,Bag,Fashion,2,638.43,7,east,1276.86,2025,7
O100494,C5477,Headphones,Electronics,1,371.44,3,North,371.44,2025,3
O100495,C4618,Laptop,Electronics,3,246.5,11,east,739.5,2024,11
O100496,C5813,Phone,Electronics,3,891.25,11,east,2673.75,2024,11
O100497,C4475,Shoes,Fashion,4,177.62,6,North,710.48,2025,6
O100498,C4742,Shoes,Fashion,1,954.27,1,West,954.27,2025,1
O100499,C2631,Shoes,Fashion,4,133.42,7,North,533.68,2025,7
O100500,C4958,Book,Stationery,3,805.2,9,North,2415.6000000000004,2025,9
O100501,C4124,Bag,Fashion,1,840.02,8,north,840.02,2025,8
O100502,C5708,Headphones,Electronics,1,502.21,12,North,502.21,2024,12
O100503,C3418,Headphones,Electronics,4,715.27,1,North,2861.08,2025,1
O100504,C4242,Bag,Fashion,3,41.37,6,SOUTH,124.10999999999999,2025,6
O100505,C5636,Shoes,Fashion,1,258.42,6,EAST,258.42,2025,6
O100506,C1401,Watch,Fashion,4,216.9,12,SOUTH,867.6,2024,12
O100507,C5069,Bag,Fashion,3,533.09,1,north,1599.27,2025,1
O100508,C3344,Phone,Electronics,4,707.19,9,North,2828.76,2025,9
O100509,C2885,Bag,Fashion,2,472.47,1,SOUTH,944.94,2025,1
O100510,C3886,Book,Stationery,1,65.59,11,north,65.59,2024,11
O100511,C2557,Shoes,Fashion,2,130.2,6,SOUTH,260.4,2025,6
O100512,C2120,Headphones,Electronics,3,464.97,6,SOUTH,1394.91,2025,6
O100513,C1322,Book,Stationery,2,746.74,3,EAST,1493.48,2025,3
O100514,C4611,Laptop,Electronics,2,670.85,10,West,1341.7,2024,10
O100515,C3988,Book,Stationery,3,130.93,2,north,392.79,2025,2
O100516,C1738,Shoes,Fashion,4,553.0,12,north,2212.0,2024,12
O100517,C3676,Headphones,Electronics,2,816.74,7,SOUTH,1633.48,2025,7
O100518,C2438,Laptop,Electronics,4,811.06,2,SOUTH,3244.24,2025,2
O100519,C5418,Laptop,Electronics,2,923.17,9,West,1846.34,2025,9
O100520,C3997,Laptop,Electronics,4,27.53,9,North,110.12,2025,9
O100521,C3232,Headphones,Electronics,3,710.64,5,east,2131.92,2025,5
O100522,C3105,Headphones,Electronics,2,789.72,2,West,1579.44,2025,2
O100523,C4947,Watch,Fashion,3,46.55,5,east,139.64999999999998,2025,5
O100524,C3417,Laptop,Electronics,2,728.19,10,West,1456.38,2024,10
O100525,C3774,Book,Stationery,3,156.63,1,North,469.89,2025,1
O100526,C4836,Bag,Fashion,3,345.47,5,West,1036.41,2025,5
O100527,C2153,Headphones,Electronics,2,293.9,9,SOUTH,587.8,2025,9
O100528,C2848,Phone,Electronics,2,413.49,10,EAST,826.98,2024,10
O100529,C4255,Book,Stationery,2,605.61,4,east,1211.22,2025,4
O100530,C5565,Book,Stationery,1,790.8,3,SOUTH,790.8,2025,3
O100531,C4232,Headphones,Electronics,4,685.51,8,SOUTH,2742.04,2025,8
O100532,,Laptop,Electronics,1,981.2,6,EAST,981.2,2025,6
O100533,C4725,Phone,Electronics,1,796.78,1,West,796.78,2025,1
O100534,C3147,Shoes,Fashion,3,892.91,6,West,2678.73,2025,6
O100535,C4043,Bag,Fashion,2,983.15,3,EAST,1966.3,2025,3
O100536,C2915,Book,Stationery,4,650.99,8,EAST,2603.96,2025,8
O100537,C5599,Watch,Fashion,3,296.71,8,SOUTH,890.1299999999999,2025,8
O100538,C5997,Book,Stationery,1,108.48,2,EAST,108.48,2025,2
O100539,C1517,Headphones,Electronics,2,479.29,10,West,958.58,2024,10
O100540,C4803,Shoes,Fashion,3,560.13,6,North,1680.3899999999999,2025,6
O100541,C3475,Laptop,Electronics,2,854.54,9,North,1709.08,2024,9
O100542,C1955,Bag,Fashion,3,73.8,7,North,221.39999999999998,2025,7
O100543,C1304,Book,Stationery,2,789.77,11,north,1579.54,2024,11
O100544,C5035,Book,Stationery,1,424.22,10,north,424.22,2024,10
O100545,C2923,Watch,Fashion,4,785.42,11,West,3141.68,2024,11
O100546,C2111,Shoes,Fashion,1,289.06,4,EAST,289.06,2025,4
O100547,C4039,Phone,Electronics,4,870.1,6,EAST,3480.4,2025,6
O100548,C5425,Book,Stationery,2,462.93,1,EAST,925.86,2025,1
O100549,C2265,Bag,Fashion,3,530.01,12,West,1590.03,2024,12
O100550,C1811,Laptop,Electronics,1,842.2,8,east,842.2,2025,8
O100551,C4343,Watch,Fashion,4,986.56,6,east,3946.24,2025,6
O100552,C3291,Phone,Electronics,1,346.55,6,east,346.55,2025,6
O100553,C4035,Headphones,Electronics,4,610.68,2,West,2442.72,2025,2
O100554,C4642,Watch,Fashion,1,300.53,7,North,300.53,2025,7
O100555,C3971,Laptop,Electronics,4,965.52,9,West,3862.08,2025,9
O100556,C4009,Phone,Electronics,4,517.32,9,EAST,2069.28,2025,9
O100557,C3938,Headphones,Electronics,2,927.79,12,north,1855.58,2024,12
O100558,C3260,Book,Stationery,4,268.23,4,West,1072.92,2025,4
O100559,C2000,Phone,Electronics,2,672.77,4,SOUTH,1345.54,2025,4
O100560,C4725,Watch,Fashion,4,501.96,4,east,2007.84,2025,4
O100561,C2737,Book,Stationery,3,232.12,11,EAST,696.36,2024,11
O100562,C5891,Headphones,Electronics,3,191.48,10,north,574.4399999999999,2024,10
O100563,C1414,Phone,Electronics,3,182.42,11,EAST,547.26,2024,11
O100564,C2995,Headphones,Electronics,4,848.9,4,SOUTH,3395.6,2025,4
O100565,C5625,Headphones,Electronics,2,965.02,10,North,1930.04,2024,10
O100566,C5540,Book,Stationery,2,167.22,10,West,334.44,2024,10
O100567,C2769,Headphones,Electronics,4,546.64,3,east,2186.56,2025,3
O100568,C2908,Book,Stationery,3,333.64,9,east,1000.92,2025,9
O100569,C2208,Phone,Electronics,3,536.99,9,east,1610.97,2025,9
O100570,C5882,Book,Stationery,2,918.43,1,SOUTH,1836.86,2025,1
O100571,,Headphones,Electronics,3,440.51,10,West,1321.53,2024,10
O100572,C2185,Bag,Fashion,1,15.51,12,north,15.51,2024,12
O100573,C5425,Laptop,Electronics,2,849.77,4,North,1699.54,2025,4
O100574,C2429,Headphones,Electronics,3,891.71,5,SOUTH,2675.13,2025,5
O100575,C1211,Headphones,Electronics,2,242.96,6,north,485.92,2025,6
O100576,C3934,Watch,Fashion,1,616.89,11,north,616.89,2024,11
O100577,C2949,Book,Stationery,2,940.32,6,EAST,1880.64,2025,6
O100578,C1129,Laptop,Electronics,2,584.77,8,east,1169.54,2025,8
O100579,C1429,Book,Stationery,2,594.86,9,North,1189.72,2025,9
O100580,C4448,Bag,Fashion,2,842.66,8,north,1685.32,2025,8
O100581,C1520,Phone,Electronics,1,959.09,10,EAST,959.09,2024,10
O100582,C3965,Bag,Fashion,4,424.64,9,West,1698.56,2025,9
O100583,C1893,Laptop,Electronics,2,36.61,8,north,73.22,2025,8
O100584,C2814,Laptop,Electronics,2,415.52,11,east,831.04,2024,11
O100585,C1355,Phone,Electronics,3,638.0,3,east,1914.0,2025,3
O100586,C5271,Book,Stationery,2,596.67,1,EAST,1193.34,2025,1
O100587,C1255,Watch,Fashion,3,210.3,1,SOUTH,630.9000000000001,2025,1
O100588,C4923,Headphones,Electronics,4,89.72,4,SOUTH,358.88,2025,4
O100589,C4492,Bag,Fashion,1,944.33,2,east,944.33,2025,2
O100590,C5016,Phone,Electronics,1,51.96,11,West,51.96,2024,11
O100591,C4633,Headphones,Electronics,4,860.16,6,North,3440.64,2025,6
O100592,C1661,Book,Stationery,1,248.71,2,EAST,248.71,2025,2
O100593,C2215,Headphones,Electronics,4,514.09,10,West,2056.36,2024,10
O100594,C3252,Headphones,Electronics,4,695.34,8,SOUTH,2781.36,2025,8
O100595,C5795,Bag,Fashion,4,245.12,6,north,980.48,2025,6
O100596,C3663,Headphones,Electronics,1,945.6,11,West,945.6,2024,11
O100597,C5893,Phone,Electronics,3,501.31,7,north,1503.93,2025,7
O100598,C4716,Shoes,Fashion,4,867.81,11,North,3471.24,2024,11
O100599,C4524,Phone,Electronics,2,379.04,10,EAST,758.08,2024,10
O100600,C1937,Bag,Fashion,1,546.58,10,north,546.58,2024,10
O100601,C5516,Bag,Fashion,4,251.51,4,north,1006.04,2025,4
O100602,C2761,Shoes,Fashion,4,427.18,6,east,1708.72,2025,6
O100603,C2871,Headphones,Electronics,2,626.43,1,EAST,1252.86,2025,1
O100604,C4715,Shoes,Fashion,3,323.87,9,north,971.61,2025,9
O100605,C1778,Laptop,Electronics,3,888.18,3,EAST,2664.54,2025,3
O100606,C3560,Laptop,Electronics,3,776.19,7,West,2328.57,2025,7
O100607,C4066,Headphones,Electronics,4,80.32,8,north,321.28,2025,8
O100608,C4885,Headphones,Electronics,4,543.13,1,EAST,2172.52,2025,1
O100609,C1699,Laptop,Electronics,4,21.82,1,North,87.28,2025,1
O100610,C1791,Watch,Fashion,1,121.38,12,SOUTH,121.38,2024,12
O100611,C4052,Book,Stationery,2,819.52,8,West,1639.04,2025,8
O100612,C5557,Watch,Fashion,4,210.67,7,east,842.68,2025,7
O100613,C5600,Laptop,Electronics,2,283.8,5,North,567.6,2025,5
O100614,C2001,Phone,Electronics,2,809.08,12,east,1618.16,2024,12
O100615,C4464,Laptop,Electronics,3,329.45,2,SOUTH,988.3499999999999,2025,2
O100616,C1421,Phone,Electronics,1,461.09,4,north,461.09,2025,4
O100617,C5918,Laptop,Electronics,4,133.65,3,east,534.6,2025,3
O100618,C1848,Book,Stationery,3,657.66,4,West,1972.98,2025,4
O100619,C2742,Book,Stationery,3,493.55,10,North,1480.65,2024,10
O100620,C4950,Bag,Fashion,4,513.94,2,North,2055.76,2025,2
O100621,C1886,Phone,Electronics,2,463.5,5,east,927.0,2025,5
O100622,C5556,Bag,Fashion,3,997.99,6,EAST,2993.9700000000003,2025,6
O100623,C3282,Phone,Electronics,2,926.37,6,north,1852.74,2025,6
O100624,C4515,Book,Stationery,1,368.99,3,West,368.99,2025,3
O100625,C5560,Shoes,Fashion,2,434.34,4,EAST,868.68,2025,4
O100626,C3190,Headphones,Electronics,1,622.89,12,EAST,622.89,2024,12
O100627,C3238,Phone,Electronics,2,465.37,2,east,930.74,2025,2
O100628,C3531,Watch,Fashion,3,916.94,10,SOUTH,2750.82,2024,10
O100629,C3875,Bag,Fashion,3,669.45,5,north,2008.3500000000001,2025,5
O100630,,Watch,Fashion,1,299.34,5,North,299.34,2025,5
O100631,C5639,Shoes,Fashion,4,960.91,9,SOUTH,3843.64,2025,9
O100632,C1570,Watch,Fashion,1,343.92,8,SOUTH,343.92,2025,8
O100633,C1251,Headphones,Electronics,1,346.54,5,West,346.54,2025,5
O100634,C5345,Headphones,Electronics,2,572.19,10,North,1144.38,2024,10
O100635,C4439,Phone,Electronics,2,976.38,6,North,1952.76,2025,6
O100636,C2289,Watch,Fashion,1,30.29,11,North,30.29,2024,11
O100637,C3657,Phone,Electronics,3,345.89,3,North,1037.67,2025,3
O100638,C5649,Bag,Fashion,2,897.07,12,EAST,1794.14,2024,12
O100639,C1430,Laptop,Electronics,4,243.79,4,east,975.16,2025,4
O100640,C1407,Book,Stationery,2,631.05,4,North,1262.1,2025,4
O100641,C3229,Laptop,Electronics,2,138.33,8,North,276.66,2025,8
O100642,C4473,Laptop,Electronics,4,711.52,7,West,2846.08,2025,7
O100643,C4621,Shoes,Fashion,1,87.56,12,north,87.56,2024,12
O100644,C2765,Shoes,Fashion,4,119.16,10,SOUTH,476.64,2024,10
O100645,C1932,Watch,Fashion,1,516.38,11,north,516.38,2024,11
O100646,C1908,Shoes,Fashion,1,875.96,10,east,875.96,2024,10
O100647,C5858,Laptop,Electronics,1,957.28,9,EAST,957.28,2025,9
O100648,C3526,Book,Stationery,4,289.79,3,SOUTH,1159.16,2025,3
O100649,C4237,Shoes,Fashion,1,78.94,9,east,78.94,2025,9
O100650,C1448,Watch,Fashion,3,228.13,2,West,684.39,2025,2
O100651,,Headphones,Electronics,4,348.25,11,North,1393.0,2024,11
O100652,C2730,Watch,Fashion,3,164.65,7,West,493.95000000000005,2025,7
O100653,C3093,Phone,Electronics,1,316.38,2,SOUTH,316.38,2025,2
O100654,C1982,Shoes,Fashion,2,740.37,12,east,1480.74,2024,12
O100655,,Phone,Electronics,1,664.49,10,North,664.49,2024,10
O100656,C2439,Phone,Electronics,3,370.14,10,West,1110.42,2024,10
O100657,C5362,Headphones,Electronics,3,809.96,1,east,2429.88,2025,1
O100658,C5098,Phone,Electronics,4,66.39,5,EAST,265.56,2025,5
O100659,C3901,Bag,Fashion,2,455.87,8,West,911.74,2025,8
O100660,C1346,Headphones,Electronics,4,670.39,7,North,2681.56,2025,7
O100661,C4766,Book,Stationery,3,531.95,1,North,1595.8500000000001,2025,1
O100662,C3564,Bag,Fashion,1,976.63,1,SOUTH,976.63,2025,1
O100663,C5697,Bag,Fashion,2,168.21,10,SOUTH,336.42,2024,10
O100664,C4421,Headphones,Electronics,1,760.51,8,east,760.51,2025,8
O100665,C4318,Bag,Fashion,1,397.39,12,EAST,397.39,2024,12
O100666,C3660,Bag,Fashion,2,316.77,1,EAST,633.54,2025,1
O100667,C4769,Laptop,Electronics,4,874.3,1,North,3497.2,2025,1
O100668,C3964,Watch,Fashion,1,612.21,1,SOUTH,612.21,2025,1
O100669,C1867,Watch,Fashion,3,711.22,4,North,2133.66,2025,4
O100670,C5824,Book,Stationery,1,97.07,1,North,97.07,2025,1
O100671,C1644,Shoes,Fashion,2,833.07,7,north,1666.14,2025,7
O100672,C3541,Phone,Electronics,2,377.39,11,North,754.78,2024,11
O100673,C2815,Bag,Fashion,2,298.92,10,West,597.84,2024,10
O100674,C2377,Watch,Fashion,4,299.37,7,east,1197.48,2025,7
O100675,C1934,Laptop,Electronics,1,153.19,4,West,153.19,2025,4
O100676,C2588,Phone,Electronics,4,804.81,11,North,3219.24,2024,11
O100677,C3862,Shoes,Fashion,4,45.16,1,EAST,180.64,2025,1
O100678,C2209,Laptop,Electronics,2,807.8,9,east,1615.6,2024,9
O100679,C2199,Phone,Electronics,2,139.83,10,EAST,279.66,2024,10
O100680,C2421,Shoes,Fashion,4,632.52,5,north,2530.08,2025,5
O100681,C1617,Headphones,Electronics,1,766.21,4,EAST,766.21,2025,4
O100682,C5047,Book,Stationery,3,882.3,7,North,2646.8999999999996,2025,7
O100683,C5618,Laptop,Electronics,4,465.91,4,EAST,1863.64,2025,4
O100684,C4677,Phone,Electronics,1,30.59,11,north,30.59,2024,11
O100685,C5624,Bag,Fashion,2,732.0,9,north,1464.0,2025,9
O100686,C3647,Shoes,Fashion,2,549.19,4,EAST,1098.38,2025,4
O100687,C3589,Watch,Fashion,1,303.68,11,EAST,303.68,2024,11
O100688,C1559,Phone,Electronics,3,61.4,5,SOUTH,184.2,2025,5
O100689,C3480,Book,Stationery,2,823.42,7,SOUTH,1646.84,2025,7
O100690,C5844,Shoes,Fashion,2,365.56,11,EAST,731.12,2024,11
O100691,C5156,Shoes,Fashion,2,858.95,3,east,1717.9,2025,3
O100692,C4782,Book,Stationery,1,176.44,9,West,176.44,2025,9
O100693,C1466,Bag,Fashion,4,937.51,8,North,3750.04,2025,8
O100694,C3351,Shoes,Fashion,2,786.85,9,EAST,1573.7,2025,9
O100695,C1739,Headphones,Electronics,4,739.14,8,EAST,2956.56,2025,8
O100696,C5153,Phone,Electronics,3,288.09,12,North,864.27,2024,12
O100697,C5754,Shoes,Fashion,2,991.33,7,EAST,1982.66,2025,7
O100698,C1336,Phone,Electronics,2,14.56,4,SOUTH,29.12,2025,4
O100699,C5683,Phone,Electronics,3,703.72,7,SOUTH,2111.16,2025,7
O100700,C3633,Shoes,Fashion,2,584.84,4,North,1169.68,2025,4
O100701,C5107,Phone,Electronics,4,998.67,7,north,3994.68,2025,7
O100702,C1506,Watch,Fashion,1,439.33,9,EAST,439.33,2025,9
O100703,C3813,Headphones,Electronics,4,293.11,6,West,1172.44,2025,6
O100704,C1690,Laptop,Electronics,1,836.32,12,North,836.32,2024,12
O100705,C2413,Watch,Fashion,1,787.06,9,EAST,787.06,2025,9
O100706,C4586,Headphones,Electronics,4,578.0,7,EAST,2312.0,2025,7
O100707,C5293,Bag,Fashion,4,94.8,8,north,379.2,2025,8
O100708,C2300,Phone,Electronics,4,798.23,1,SOUTH,3192.92,2025,1
O100709,C3317,Headphones,Electronics,4,93.1,1,EAST,372.4,2025,1
O100710,C3771,Phone,Electronics,3,553.92,10,east,1661.7599999999998,2024,10
O100711,C1428,Bag,Fashion,2,43.59,8,SOUTH,87.18,2025,8
O100712,C3741,Bag,Fashion,1,719.84,4,east,719.84,2025,4
O100713,C1774,Laptop,Electronics,4,661.73,2,SOUTH,2646.92,2025,2
O100714,C4166,Shoes,Fashion,4,356.81,10,north,1427.24,2024,10
O100715,C5937,Book,Stationery,4,573.82,9,east,2295.28,2025,9
O100716,C3730,Headphones,Electronics,3,585.08,9,east,1755.2400000000002,2025,9
